"nba_year","nba_draft_Rk","nba_draft_Player","nba_draft_Pk","nba_draft_Tm","nba_draft_College","nba_draft_Yrs","nba_draft_ttl_G","nba_draft_ttl_MP","nba_draft_ttl_PTS","nba_draft_ttl_TRB","nba_draft_ttl_AST","nba_draft_FG","nba_draft__3P","nba_draft_FT","nba_draft_per_MP","nba_draft_per_PTS","nba_draft_per_TRB","nba_draft_per_AST","nba_draft_WS","nba_draft_WS48","nba_draft_BPM","nba_draft_VORP"
"1994","32","Jim McIlvaine","32","WSB","Marquette","7","401","5927","1072","1243","105",".446",".100",".551","14.8","2.7","3.1","0.3","9.4",".076","-2.2","-0.3"
"1994","33","Derrick Alston","33","PHI","Duquesne","3","139","2657","751","525","94",".489",".143",".487","19.1","5.4","3.8","0.7","2.6",".047","-2.8","-0.5"
"1994","34","Gaylon Nickerson","34","ATL","Northwestern Oklahoma State University","1","4","42","15","5","1",".333",".000","1.000","10.5","3.8","1.3","0.3","0.1",".076","-1.2","0.0"
"1994","35","Michael Smith","35","SAC","Providence","7","449","10552","2527","3193","661",".538",".143",".529","23.5","5.6","7.1","1.5","23.4",".107","-0.1","5.1"
"1994","36","Andrei Fetisov","36","BOS","","","","","","","","","","","","","","","","","",""
"1994","37","Dontonio Wingfield","37","SEA","Cincinnati","4","114","1146","423","275","76",".389",".309",".721","10.1","3.7","2.4","0.7","1.8",".074","-2.6","-0.2"
"1994","38","Darrin Hancock","38","CHH","Kansas","3","133","1395","467","169","89",".530",".333",".579","10.5","3.5","1.3","0.7","1.1",".038","-3.3","-0.5"
"1994","39","Anthony Miller","39","GSW","Michigan State","8","181","1637","510","488","66",".510",".250",".576","9.0","2.8","2.7","0.4","3.8",".110","-2.6","-0.2"
"1994","40","Jeff Webster","40","MIA","Oklahoma","1","11","58","18","7","3",".348",".333","","5.3","1.6","0.6","0.3","0.0","-.030","-5.5","-0.1"
"1994","41","William Njoku","41","IND","","","","","","","","","","","","","","","","","",""
"1994","42","Gary Collier","42","CLE","Tulsa","","","","","","","","","","","","","","","","",""
"1994","43","Shawnelle Scott","43","POR","St. John's","4","105","634","189","228","20",".464","",".465","6.0","1.8","2.2","0.2","1.3",".101","-3.8","-0.3"
"1994","44","Damon Bailey","44","IND","Indiana","","","","","","","","","","","","","","","","",""
"1994","45","Dwayne Morton","45","GSW","Louisville","1","41","395","167","58","18",".388",".360",".682","9.6","4.1","1.4","0.4","0.2",".025","-3.5","-0.1"
"1994","46","Voshon Lenard","46","MIL","Minnesota","11","565","15349","6745","1609","1180",".415",".384",".787","27.2","11.9","2.8","2.1","29.6",".093","0.0","7.9"
"1994","47","Jamie Watson","47","UTA","South Carolina","4","102","1248","323","149","117",".468",".316",".694","12.2","3.2","1.5","1.1","1.2",".045","-1.5","0.2"
"1994","48","Jevon Crudup","48","DET","Missouri","","","","","","","","","","","","","","","","",""
"1994","49","Kris Bruton","49","CHI","Benedict College","","","","","","","","","","","","","","","","",""
"1994","50","Charles Claxton","50","PHO","Georgia","1","3","7","2","2","0",".500","",".000","2.3","0.7","0.7","0.0","0.0","-.179","-18.9","0.0"
"1994","51","Lawrence Funderburke","51","SAC","Ohio State","7","318","4726","2031","1142","183",".506",".118",".675","14.9","6.4","3.6","0.6","12.9",".131","-0.5","1.8"
"1994","52","Anthony Goldwire","52","PHO","Houston","8","266","4951","1667","359","737",".407",".386",".792","18.6","6.3","1.3","2.8","6.4",".062","-1.8","0.3"
"1994","53","Albert Burditt","53","HOU","Texas","","","","","","","","","","","","","","","","",""
"1994","54","Željko Rebrača","54","SEA","","5","215","3280","1276","688","88",".527","",".792","15.3","5.9","3.2","0.4","8.3",".121","-2.3","-0.2"
"1995","1","Joe Smith","1","GSW","Maryland","16","1030","27022","11208","6575","1010",".455",".238",".790","26.2","10.9","6.4","1.0","60.3",".107","-1.5","3.0"
"1995","2","Antonio McDyess","2","LAC","Alabama","15","1015","28053","12227","7638","1300",".497",".117",".670","27.6","12.0","7.5","1.3","69.8",".119","-0.1","13.2"
"1995","3","Jerry Stackhouse","3","PHI","UNC","18","970","30222","16409","3067","3240",".409",".309",".822","31.2","16.9","3.2","3.3","52.4",".083","0.3","17.4"
"1995","4","Rasheed Wallace","4","WSB","UNC","16","1109","36243","16006","7404","1994",".467",".336",".721","32.7","14.4","6.7","1.8","105.1",".139","2.2","38.4"
"1995","5","Kevin Garnett","5","MIN","","21","1462","50418","26071","14662","5445",".497",".275",".789","34.5","17.8","10.0","3.7","191.4",".182","5.6","96.9"
"1995","6","Bryant Reeves","6","VAN","Oklahoma State","6","395","12071","4945","2745","623",".475",".074",".703","30.6","12.5","6.9","1.6","13.0",".052","-3.4","-4.3"
"1995","7","Damon Stoudamire","7","TOR","Arizona","13","878","29106","11763","3039","5371",".406",".357",".833","33.2","13.4","3.5","6.1","55.4",".091","0.3","16.8"
"1995","8","Shawn Respert","8","POR","Michigan State","4","172","2350","851","226","177",".414",".340",".816","13.7","4.9","1.3","1.0","2.1",".043","-2.3","-0.2"
"1995","9","Ed O'Bannon","9","NJN","UCLA","2","128","2062","634","316","102",".367",".222",".755","16.1","5.0","2.5","0.8","1.1",".025","-3.5","-0.7"
"1995","10","Kurt Thomas","10","MIA","TCU","18","1110","27160","8973","7328","1204",".486",".281",".760","24.5","8.1","6.6","1.1","64.2",".114","-0.7","8.6"
"1995","11","Gary Trent","11","MIL","Ohio University","9","506","9866","4366","2276","504",".501",".080",".643","19.5","8.6","4.5","1.0","23.2",".113","-1.0","2.4"
"1995","12","Cherokee Parks","12","DAL","Duke","9","472","7459","2056","1703","265",".470",".211",".630","15.8","4.4","3.6","0.6","11.8",".076","-2.4","-0.7"
"1995","13","Corliss Williamson","13","SAC","Arkansas","12","822","18749","9147","3183","972",".490",".136",".714","22.8","11.1","3.9","1.2","34.7",".089","-2.0","-0.1"
"1995","14","Eric Williams","14","BOS","Providence","12","658","15731","5642","2139","936",".415",".318",".736","23.9","8.6","3.3","1.4","23.2",".071","-2.4","-1.5"
"1995","15","Brent Barry","15","DEN","Oregon State","14","912","23643","8488","2780","2892",".460",".405",".823","25.9","9.3","3.0","3.2","70.5",".143","2.6","27.7"
"1995","16","Alan Henderson","16","ATL","Indiana","12","652","13780","5094","3249","397",".469",".192",".639","21.1","7.8","5.0","0.6","28.0",".097","-1.8","0.6"
"1995","17","Bob Sura","17","CLE","Florida State","10","657","15597","5654","2240","2474",".414",".325",".689","23.7","8.6","3.4","3.8","28.3",".087","0.4","9.4"
"1995","18","Theo Ratliff","18","DET","Wyoming","16","810","20500","5809","4596","465",".496",".000",".710","25.3","7.2","5.7","0.6","47.9",".112","0.0","10.3"
"1995","19","Randolph Childress","19","DET","Wake Forest","2","51","405","124","25","49",".328",".273",".800","7.9","2.4","0.5","1.0","-0.2","-.026","-5.7","-0.4"
"1995","20","Jason Caffey","20","CHI","Alabama","8","462","9045","3368","2022","420",".481",".000",".637","19.6","7.3","4.4","0.9","13.5",".072","-3.6","-3.6"
"1995","21","Michael Finley","21","PHO","Wisconsin","15","1103","37996","17306","4804","3245",".444",".375",".811","34.4","15.7","4.4","2.9","85.2",".108","1.0","28.8"
"1995","22","George Zídek","22","CHH","UCLA","3","135","1328","453","286","32",".408",".250",".783","9.8","3.4","2.1","0.2","0.8",".029","-7.5","-1.8"
"1995","23","Travis Best","23","IND","Georgia Tech","10","708","15150","5376","1249","2444",".431",".345",".835","21.4","7.6","1.8","3.5","30.9",".098","-0.4","6.0"
"1995","24","Loren Meyer","24","DAL","Iowa State","3","140","2044","645","480","77",".432",".348",".696","14.6","4.6","3.4","0.6","0.5",".012","-7.2","-2.7"
"1995","25","David Vaughn","25","ORL","Memphis","4","118","1156","341","361","36",".423",".000",".638","9.8","2.9","3.1","0.3","0.6",".026","-6.4","-1.3"
"1995","26","Sherell Ford","26","SEA","University of Illinois at Chicago","1","28","139","90","24","5",".375",".160",".765","5.0","3.2","0.9","0.2","0.4",".124","-5.2","-0.1"
"1995","27","Mario Bennett","27","PHO","Arizona State","4","68","606","269","182","24",".534",".333",".511","8.9","4.0","2.7","0.4","1.9",".153","-0.8","0.2"
"1995","28","Greg Ostertag","28","UTA","Kansas","11","756","14753","3512","4145","443",".486",".100",".569","19.5","4.6","5.5","0.6","33.8",".110","-0.6","5.1"
"1995","29","Cory Alexander","29","SAS","Virginia","7","307","4847","1677","481","834",".389",".354",".756","15.8","5.5","1.6","2.7","3.0",".030","-1.7","0.4"
"1995","30","Lou Roe","30","DET","UMass","2","66","479","130","92","21",".333",".250",".647","7.3","2.0","1.4","0.3","0.0","-.001","-4.9","-0.4"
"1995","31","Dragan Tarlać","31","CHI","","1","43","598","103","122","31",".394","",".758","13.9","2.4","2.8","0.7","-0.2","-.016","-7.3","-0.8"
"1995","32","Terrence Rencher","32","WSB","Texas","1","36","405","106","44","54",".330",".310",".674","11.3","2.9","1.2","1.5","-0.2","-.021","-4.0","-0.2"
"1995","33","Junior Burrough","33","BOS","Virginia","1","61","495","189","109","15",".376","",".656","8.1","3.1","1.8","0.2","-0.2","-.018","-7.5","-0.7"
"1995","34","Andrew DeClercq","34","GSW","Florida","10","587","9847","2815","2488","339",".507",".000",".621","16.8","4.8","4.2","0.6","19.3",".094","-2.9","-2.4"
"1995","35","Jimmy King","35","TOR","Michigan","2","64","890","285","112","90",".429",".147",".691","13.9","4.5","1.8","1.4","0.0",".001","-4.6","-0.6"
"1995","36","Lawrence Moten","36","VAN","Syracuse","3","119","1814","747","181","182",".408",".299",".652","15.2","6.3","1.5","1.5","0.0",".001","-2.1","0.0"
"1995","37","Frankie King","37","LAL","Western Carolina University","2","13","79","27","16","7",".357",".333",".750","6.1","2.1","1.2","0.5","0.0",".025","-4.7","-0.1"
"1995","38","Rashard Griffith","38","MIL","Wisconsin","","","","","","","","","","","","","","","","",""
"1995","39","Donny Marshall","39","CLE","UConn","5","119","919","293","121","36",".321",".336",".681","7.7","2.5","1.0","0.3","0.9",".045","-3.8","-0.4"
"1995","40","Dwayne Whitfield","40","GSW","Jackson State University","1","8","122","40","25","2",".433","",".636","15.3","5.0","3.1","0.3","0.0",".010","-7.2","-0.2"
"1995","41","Erik Meek","41","HOU","Duke","","","","","","","","","","","","","","","","",""
"1995","42","Donnie Boyce","42","ATL","Colorado","2","30","195","79","25","16",".349",".250",".500","6.5","2.6","0.8","0.5","-0.3","-.064","-4.8","-0.1"
"1995","43","Eric Snow","43","MIL","Michigan State","13","846","23132","5791","2141","4245",".424",".208",".763","27.3","6.8","2.5","5.0","43.4",".090","-1.0","5.9"
"1995","44","Anthony Pelle","44","DEN","Fresno State","","","","","","","","","","","","","","","","",""
"1995","45","Troy Brown","45","ATL","Providence","","","","","","","","","","","","","","","","",""
"1995","46","George Banks","46","MIA","Texas-El Paso","","","","","","","","","","","","","","","","",""
"1995","47","Tyus Edney","47","SAC","UCLA","4","226","4743","1728","393","910",".405",".322",".806","21.0","7.6","1.7","4.0","6.8",".068","-1.5","0.7"
"1995","48","Mark Davis","48","MIN","Texas Tech","5","230","3681","1261","697","294",".442",".246",".655","16.0","5.5","3.0","1.3","2.3",".030","-2.4","-0.4"
"1995","49","Jerome Allen","49","MIN","Penn","2","117","1305","336","123","201",".350",".317",".630","11.2","2.9","1.1","1.7","0.2",".006","-3.2","-0.4"
"1995","50","Martin Lewis","50","GSW","Seward County Community College","2","25","239","89","35","7",".473",".300",".593","9.6","3.6","1.4","0.3","0.1",".026","-5.0","-0.2"
"1995","51","Dejan Bodiroga","51","SAC","","","","","","","","","","","","","","","","","",""
"1995","52","Fred Hoiberg","52","IND","Iowa State","10","541","9978","2944","1438","846",".431",".396",".854","18.4","5.4","2.7","1.6","27.6",".133","1.2","8.0"
"1995","53","Constantin Popa","53","LAC","Miami (FL)","","","","","","","","","","","","","","","","",""
"1995","54","Aurelijius Zukauskas","54","SEA","","","","","","","","","","","","","","","","","",""
"1995","55","Michael McDonald","55","GSW","New Orleans","1","1","4","0","1","0","","","","4.0","0.0","1.0","0.0","-0.1","-.638","-32.4","0.0"
"1995","56","Chris Carr","56","PHO","Southern Illinois","6","297","4505","1988","658","294",".416",".338",".807","15.2","6.7","2.2","1.0","3.9",".042","-3.0","-1.1"
"1995","57","Cuonzo Martin","57","ATL","Purdue","2","7","32","9","3","3",".250",".600",".000","4.6","1.3","0.4","0.4","-0.1","-.151","-6.3","0.0"
"1995","58","Don Reid","58","DET","Georgetown","8","403","5374","1454","1169","143",".530",".000",".658","13.3","3.6","2.9","0.4","13.7",".123","-2.1","-0.2"
"1996","1","Allen Iverson","1","PHI","Georgetown","14","914","37584","24368","3394","5624",".425",".313",".780","41.1","26.7","3.7","6.2","99.0",".126","3.2","49.7"
"1996","2","Marcus Camby","2","TOR","UMass","17","973","28684","9262","9513","1837",".466",".205",".670","29.5","9.5","9.8","1.9","81.6",".137","2.3","31.3"
"1996","3","Shareef Abdur-Rahim","3","VAN","California","12","830","28882","15028","6239","2109",".472",".297",".810","34.8","18.1","7.5","2.5","71.2",".118","1.0","21.9"
"1996","4","Stephon Marbury","4","MIL","Georgia Tech","13","846","31891","16297","2516","6471",".433",".325",".784","37.7","19.3","3.0","7.6","77.5",".117","1.8","30.7"
"1996","5","Ray Allen","5","MIN","UConn","18","1300","46344","24505","5272","4361",".452",".400",".894","35.6","18.9","4.1","3.4","145.1",".150","2.9","57.6"
"1996","6","Antoine Walker","6","BOS","Kentucky","12","893","31531","15647","6891","3170",".414",".325",".633","35.3","17.5","7.7","3.5","38.1",".058","0.3","18.0"
"1996","7","Lorenzen Wright","7","LAC","Memphis","13","778","18535","6191","4943","622",".459",".069",".645","23.8","8.0","6.4","0.8","30.5",".079","-2.6","-3.0"
"1996","8","Kerry Kittles","8","NJN","Villanova","8","507","16929","7165","1983","1295",".439",".378",".780","33.4","14.1","3.9","2.6","44.8",".127","2.2","18.0"
"1996","9","Samaki Walker","9","DAL","Louisville","10","445","7612","2376","2089","252",".462",".111",".630","17.1","5.3","4.7","0.6","14.2",".089","-2.6","-1.1"
"1996","10","Erick Dampier","10","IND","Mississippi State","16","987","24003","7309","7005","817",".498",".125",".626","24.3","7.4","7.1","0.8","52.7",".105","-1.3","4.1"
"1996","11","Todd Fuller","11","GSW","NC State","5","225","2500","835","674","46",".422",".000",".668","11.1","3.7","3.0","0.2","2.2",".041","-5.7","-2.3"
"1996","12","Vitaly Potapenko","12","CLE","Wright State University","11","610","11608","3995","2725","418",".479",".167",".694","19.0","6.5","4.5","0.7","15.5",".064","-4.0","-5.9"
"1996","13","Kobe Bryant","13","CHH","","20","1346","48637","33643","7047","6306",".447",".329",".837","36.1","25.0","5.2","4.7","172.7",".170","4.6","80.1"
"1996","14","Peja Stojaković","14","SAC","","13","804","26966","13647","3782","1408",".450",".401",".895","33.5","17.0","4.7","1.8","82.6",".147","1.9","26.2"
"1996","15","Steve Nash","15","PHO","Santa Clara","18","1217","38069","17387","3642","10335",".490",".428",".904","31.3","14.3","3.0","8.5","129.7",".164","3.0","48.2"
"1996","16","Tony Delk","16","CHH","Kentucky","10","545","11702","4957","1351","1024",".408",".343",".769","21.5","9.1","2.5","1.9","19.5",".080","-0.4","4.8"
"1996","17","Jermaine O'Neal","17","POR","","18","1011","27364","13309","7261","1369",".467",".147",".715","27.1","13.2","7.2","1.4","66.0",".116","0.3","15.6"
"1996","18","John Wallace","18","NYK","Syracuse","7","381","6143","2901","1061","281",".462",".300",".740","16.1","7.6","2.8","0.7","6.4",".050","-2.7","-1.0"
"1996","19","Walter McCarty","19","NYK","Kentucky","10","593","10374","3056","1554","670",".392",".346",".698","17.5","5.2","2.6","1.1","13.7",".064","-1.7","0.8"
"1996","20","Zydrunas Ilgauskas","20","CLE","","13","843","22965","10976","6191","955",".476",".310",".780","27.2","13.0","7.3","1.1","66.3",".139","-0.2","10.3"
"1996","21","Dontae' Jones","21","NYK","Mississippi State","1","15","91","44","9","5",".333",".261","","6.1","2.9","0.6","0.3","-0.3","-.175","-10.9","-0.2"
"1996","22","Roy Rogers","22","VAN","Alabama","3","137","2309","652","483","57",".483",".500",".532","16.9","4.8","3.5","0.4","1.7",".035","-3.7","-1.0"
"1996","23","Efthimi Rentzias","23","DEN","","1","35","144","52","26","7",".339",".500",".889","4.1","1.5","0.7","0.2","0.2",".058","-3.8","-0.1"
"1996","24","Derek Fisher","24","LAL","Little Rock","18","1287","32719","10713","2658","3804",".399",".374",".817","25.4","8.3","2.1","3.0","62.3",".091","-0.9","8.9"
"1996","25","Martin Müürsepp","25","UTA","","2","83","951","389","181","50",".425",".323",".693","11.5","4.7","2.2","0.6","2.0",".100","-1.6","0.1"
"1996","26","Jerome Williams","26","DET","Georgetown","9","587","12755","3865","3743","474",".502",".038",".645","21.7","6.6","6.4","0.8","37.9",".143","0.3","7.4"
"1996","27","Brian Evans","27","ORL","Indiana","3","102","1097","375","164","77",".381",".343",".820","10.8","3.7","1.6","0.8","1.7",".076","-0.8","0.3"
"1996","28","Priest Lauderdale","28","ATL","Central State University","2","74","525","255","143","33",".472",".000",".554","7.1","3.4","1.9","0.4","-0.8","-.074","-7.8","-0.8"
"1996","29","Travis Knight","29","CHI","UConn","7","371","4566","1276","1160","224",".438",".259",".696","12.3","3.4","3.1","0.6","7.9",".083","-3.0","-1.1"
"1996","30","Othella Harrington","30","HOU","Georgetown","12","709","13924","5212","3130","443",".505",".000",".738","19.6","7.4","4.4","0.6","23.1",".080","-3.4","-4.9"
"1996","31","Mark Hendrickson","31","PHI","Washington State","4","114","1508","381","316","63",".416",".167",".803","13.2","3.3","2.8","0.6","2.1",".067","-3.8","-0.7"
"1996","32","Ryan Minor","32","PHI","Oklahoma","","","","","","","","","","","","","","","","",""
"1996","33","Moochie Norris","33","MIL","University of West Florida","9","445","7640","2272","868","1233",".401",".286",".740","17.2","5.1","2.0","2.8","10.0",".063","-1.4","1.2"
"1996","34","Shawn Harvey","34","DAL","West Virginia State University","","","","","","","","","","","","","","","","",""
"1996","35","Joseph Blair","35","SEA","Arizona","","","","","","","","","","","","","","","","",""
"1996","36","Doron Sheffer","36","LAC","UConn","","","","","","","","","","","","","","","","",""
"1996","37","Jeff McInnis","37","DEN","UNC","11","576","15927","5396","1170","2514",".431",".328",".796","27.7","9.4","2.0","4.4","23.1",".070","-2.1","-0.3"
"1996","38","Steve Hamer","38","BOS","Tennessee","1","35","268","76","60","7",".526",".000",".552","7.7","2.2","1.7","0.2","0.2",".031","-6.5","-0.3"
